name,category,address,neighborhood,gu,latitude,longitude,rating,signature_menu,hours,phone,img,naver_url
노티드 도넛 용문점,베이커리,서울특별시 용산구 용문동 143-24,용문동,용산구,37.54073,126.9868,4.1,"크림도넛, 레몬도넛, 초코도넛",09:00-22:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EB%85%B8%ED%8B%B0%EB%93%9C%20%EB%8F%84%EB%84%9B%20%EC%9A%A9%EB%AC%B8%EC%A0%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
자연도소금빵 성수점,베이커리,서울특별시 성동구 성수동 110-36,성수동,성동구,37.5696,127.03848,4.5,"소금빵, 버터크림빵, 크루아상",08:00-20:00,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%9E%90%EC%97%B0%EB%8F%84%EC%86%8C%EA%B8%88%EB%B9%B5%20%EC%84%B1%EC%88%98%EC%A0%90%20%EC%84%B1%EB%8F%99%EA%B5%AC
밀도 구의점,베이커리,서울특별시 광진구 구의동 7-39,구의동,광진구,37.54123,127.08562,4.6,"식빵, 크루아상, 소금버터롤",08:00-20:00,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%EB%B0%80%EB%8F%84%20%EA%B5%AC%EC%9D%98%EC%A0%90%20%EA%B4%91%EC%A7%84%EA%B5%AC
블루보틀커피 답십점,카페,서울특별시 동대문구 답십리동 47-18,답십리동,동대문구,37.58231,127.03402,4.6,"뉴올리언스, 콜드브루, 라떼",08:00-21:00,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EB%B8%94%EB%A3%A8%EB%B3%B4%ED%8B%80%EC%BB%A4%ED%94%BC%20%EB%8B%B5%EC%8B%AD%EC%A0%90%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
어니언 상봉점,카페/베이커리,서울특별시 중랑구 상봉동 90-1,상봉동,중랑구,37.6126,127.10262,4.2,"팡도르, 소금빵, 반찬빵",10:00-21:00,,https://images.unsplash.com/photo-1571877227200-a0d98ea607e9?w=400&q=80,https://map.naver.com/v5/search/%EC%96%B4%EB%8B%88%EC%96%B8%20%EC%83%81%EB%B4%89%EC%A0%90%20%EC%A4%91%EB%9E%91%EA%B5%AC
프릳츠 정릉점,카페/베이커리,서울특별시 성북구 정릉동 103-5,정릉동,성북구,37.59828,127.01829,4.2,"핸드드립커피, 크루아상, 식빵",07:00-21:00,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%ED%94%84%EB%A6%B3%EC%B8%A0%20%EC%A0%95%EB%A6%89%EC%A0%90%20%EC%84%B1%EB%B6%81%EA%B5%AC
폴바셋 우이점,카페,서울특별시 강북구 우이동 24-48,우이동,강북구,37.64538,127.03702,4.5,"라떼, 소프트아이스크림, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%ED%8F%B4%EB%B0%94%EC%85%8B%20%EC%9A%B0%EC%9D%B4%EC%A0%90%20%EA%B0%95%EB%B6%81%EA%B5%AC
투썸플레이스 쌍문점,카페,서울특별시 도봉구 쌍문동 88-11,쌍문동,도봉구,37.66196,127.04518,4.3,"딸기생크림케이크, 라떼, 스콘",08:00-23:00,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4%20%EC%8C%8D%EB%AC%B8%EC%A0%90%20%EB%8F%84%EB%B4%89%EA%B5%AC
카페 레이어드 하계점,카페/베이커리,서울특별시 노원구 하계동 146-39,하계동,노원구,37.64978,127.05259,4.1,"스콘, 케이크, 얼그레이라떼",11:00-22:00,,https://images.unsplash.com/photo-1622253692010-333f2da6031d?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%A0%88%EC%9D%B4%EC%96%B4%EB%93%9C%20%ED%95%98%EA%B3%84%EC%A0%90%20%EB%85%B8%EC%9B%90%EA%B5%AC
테라로사 불광점,카페,서울특별시 은평구 불광동 194-40,불광동,은평구,37.6268,126.91443,4.1,"스페셜티커피, 스콘, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%ED%85%8C%EB%9D%BC%EB%A1%9C%EC%82%AC%20%EB%B6%88%EA%B4%91%EC%A0%90%20%EC%9D%80%ED%8F%89%EA%B5%AC
앤트러사이트 신촌점,카페,서울특별시 서대문구 신촌동 170-28,신촌동,서대문구,37.58328,126.93133,4.4,"스페셜티커피, 구움과자",10:00-22:00,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EC%95%A4%ED%8A%B8%EB%9F%AC%EC%82%AC%EC%9D%B4%ED%8A%B8%20%EC%8B%A0%EC%B4%8C%EC%A0%90%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
오월의종 청진점,베이커리,서울특별시 종로구 청진동 56-49,청진동,종로구,37.57557,126.97734,4.5,"천연발효빵, 바게트, 소금빵",09:00-20:00,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%EC%98%A4%EC%9B%94%EC%9D%98%EC%A2%85%20%EC%B2%AD%EC%A7%84%EC%A0%90%20%EC%A2%85%EB%A1%9C%EA%B5%AC
트리플베이글 황학점,베이커리,서울특별시 중구 황학동 73-44,황학동,중구,37.55423,126.99572,4.6,"플레인베이글, 에브리씽베이글, 크림치즈",09:00-21:00,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%ED%8A%B8%EB%A6%AC%ED%94%8C%EB%B2%A0%EC%9D%B4%EA%B8%80%20%ED%99%A9%ED%95%99%EC%A0%90%20%EC%A4%91%EA%B5%AC
빈브라더스 당산점,카페,서울특별시 영등포구 당산동 79-3,당산동,영등포구,37.52824,126.89695,4.2,"시그니처커피, 스콘, 케이크",10:00-22:00,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%EB%B9%88%EB%B8%8C%EB%9D%BC%EB%8D%94%EC%8A%A4%20%EB%8B%B9%EC%82%B0%EC%A0%90%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
르빵 흑석점,베이커리,서울특별시 동작구 흑석동 2-14,흑석동,동작구,37.50989,126.94168,4.3,"밤식빵, 소금빵, 크루아상",09:00-21:00,,https://images.unsplash.com/photo-1549931319-a545dcf3bc7c?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%EB%B9%B5%20%ED%9D%91%EC%84%9D%EC%A0%90%20%EB%8F%99%EC%9E%91%EA%B5%AC
파리바게트 남현점,베이커리,서울특별시 관악구 남현동 196-17,남현동,관악구,37.48879,126.95782,4.3,"케이크, 크루아상, 식빵",07:00-22:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%EB%A6%AC%EB%B0%94%EA%B2%8C%ED%8A%B8%20%EB%82%A8%ED%98%84%EC%A0%90%20%EA%B4%80%EC%95%85%EA%B5%AC
뚜레쥬르 화곡점,베이커리,서울특별시 강서구 화곡동 192-28,화곡동,강서구,37.54677,126.83769,4.2,"케이크, 단팥빵, 소금빵",08:00-22:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EB%9A%9C%EB%A0%88%EC%A5%AC%EB%A5%B4%20%ED%99%94%EA%B3%A1%EC%A0%90%20%EA%B0%95%EC%84%9C%EA%B5%AC
아티장베이커스 신정점,베이커리,서울특별시 양천구 신정동 59-33,신정동,양천구,37.5081,126.86738,4.5,"천연발효빵, 바게트, 치아바타",09:00-21:00,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%95%84%ED%8B%B0%EC%9E%A5%EB%B2%A0%EC%9D%B4%EC%BB%A4%EC%8A%A4%20%EC%8B%A0%EC%A0%95%EC%A0%90%20%EC%96%91%EC%B2%9C%EA%B5%AC
커피몽타주 압구점,카페,서울특별시 강남구 압구정동 19-26,압구정동,강남구,37.5252,127.05465,4.6,"핸드드립커피, 에스프레소",11:00-21:00,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%EC%BB%A4%ED%94%BC%EB%AA%BD%ED%83%80%EC%A3%BC%20%EC%95%95%EA%B5%AC%EC%A0%90%20%EA%B0%95%EB%82%A8%EA%B5%AC
런던베이글뮤지엄 서초점,베이커리,서울특별시 서초구 서초동 20-21,서초동,서초구,37.47262,127.02115,4.5,"베이글, 크림치즈베이글, 에브리씽베이글",09:00-21:00,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%EB%9F%B0%EB%8D%98%EB%B2%A0%EC%9D%B4%EA%B8%80%EB%AE%A4%EC%A7%80%EC%97%84%20%EC%84%9C%EC%B4%88%EC%A0%90%20%EC%84%9C%EC%B4%88%EA%B5%AC
노티드 도넛 방이점,베이커리,서울특별시 송파구 방이동 164-27,방이동,송파구,37.5128,127.10361,4.3,"크림도넛, 레몬도넛, 초코도넛",09:00-22:00,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%EB%85%B8%ED%8B%B0%EB%93%9C%20%EB%8F%84%EB%84%9B%20%EB%B0%A9%EC%9D%B4%EC%A0%90%20%EC%86%A1%ED%8C%8C%EA%B5%AC
자연도소금빵 고덕점,베이커리,서울특별시 강동구 고덕동 84-11,고덕동,강동구,37.52086,127.1123,4.5,"소금빵, 버터크림빵, 크루아상",08:00-20:00,,https://images.unsplash.com/photo-1509440159596-0249088772ff?w=400&q=80,https://map.naver.com/v5/search/%EC%9E%90%EC%97%B0%EB%8F%84%EC%86%8C%EA%B8%88%EB%B9%B5%20%EA%B3%A0%EB%8D%95%EC%A0%90%20%EA%B0%95%EB%8F%99%EA%B5%AC
밀도 연희점,베이커리,서울특별시 마포구 연희동 93-6,연희동,마포구,37.55334,126.91275,4.4,"식빵, 크루아상, 소금버터롤",08:00-20:00,,https://images.unsplash.com/photo-1549931319-a545dcf3bc7c?w=400&q=80,https://map.naver.com/v5/search/%EB%B0%80%EB%8F%84%20%EC%97%B0%ED%9D%AC%EC%A0%90%20%EB%A7%88%ED%8F%AC%EA%B5%AC
블루보틀커피 원효점,카페,서울특별시 용산구 원효로동 151-26,원효로동,용산구,37.54067,126.98424,4.5,"뉴올리언스, 콜드브루, 라떼",08:00-21:00,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%EB%B8%94%EB%A3%A8%EB%B3%B4%ED%8B%80%EC%BB%A4%ED%94%BC%20%EC%9B%90%ED%9A%A8%EC%A0%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
어니언 응봉점,카페/베이커리,서울특별시 성동구 응봉동 191-22,응봉동,성동구,37.55319,127.04559,4.2,"팡도르, 소금빵, 반찬빵",10:00-21:00,,https://images.unsplash.com/photo-1571877227200-a0d98ea607e9?w=400&q=80,https://map.naver.com/v5/search/%EC%96%B4%EB%8B%88%EC%96%B8%20%EC%9D%91%EB%B4%89%EC%A0%90%20%EC%84%B1%EB%8F%99%EA%B5%AC
프릳츠 군자점,카페/베이커리,서울특별시 광진구 군자동 131-41,군자동,광진구,37.53449,127.07424,4.1,"핸드드립커피, 크루아상, 식빵",07:00-21:00,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%ED%94%84%EB%A6%B3%EC%B8%A0%20%EA%B5%B0%EC%9E%90%EC%A0%90%20%EA%B4%91%EC%A7%84%EA%B5%AC
폴바셋 이문점,카페,서울특별시 동대문구 이문동 199-23,이문동,동대문구,37.57513,127.03225,4.3,"라떼, 소프트아이스크림, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%ED%8F%B4%EB%B0%94%EC%85%8B%20%EC%9D%B4%EB%AC%B8%EC%A0%90%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
투썸플레이스 면목점,카페,서울특별시 중랑구 면목동 38-16,면목동,중랑구,37.61176,127.10015,4.1,"딸기생크림케이크, 라떼, 스콘",08:00-23:00,,https://images.unsplash.com/photo-1461023058943-07fcbe16d735?w=400&q=80,https://map.naver.com/v5/search/%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4%20%EB%A9%B4%EB%AA%A9%EC%A0%90%20%EC%A4%91%EB%9E%91%EA%B5%AC
카페 레이어드 삼선점,카페/베이커리,서울특별시 성북구 삼선동 155-10,삼선동,성북구,37.58091,127.00943,4.6,"스콘, 케이크, 얼그레이라떼",11:00-22:00,,https://images.unsplash.com/photo-1622253692010-333f2da6031d?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%A0%88%EC%9D%B4%EC%96%B4%EB%93%9C%20%EC%82%BC%EC%84%A0%EC%A0%90%20%EC%84%B1%EB%B6%81%EA%B5%AC
테라로사 번동점,카페,서울특별시 강북구 번동 161-32,번동,강북구,37.62941,127.03653,4.4,"스페셜티커피, 스콘, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%ED%85%8C%EB%9D%BC%EB%A1%9C%EC%82%AC%20%EB%B2%88%EB%8F%99%EC%A0%90%20%EA%B0%95%EB%B6%81%EA%B5%AC
앤트러사이트 창동점,카페,서울특별시 도봉구 창동 115-44,창동,도봉구,37.67491,127.05334,4.5,"스페셜티커피, 구움과자",10:00-22:00,,https://images.unsplash.com/photo-1568649929103-28ffbefaca1e?w=400&q=80,https://map.naver.com/v5/search/%EC%95%A4%ED%8A%B8%EB%9F%AC%EC%82%AC%EC%9D%B4%ED%8A%B8%20%EC%B0%BD%EB%8F%99%EC%A0%90%20%EB%8F%84%EB%B4%89%EA%B5%AC
오월의종 중계점,베이커리,서울특별시 노원구 중계동 83-41,중계동,노원구,37.65773,127.06848,4.3,"천연발효빵, 바게트, 소금빵",09:00-20:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%EC%98%A4%EC%9B%94%EC%9D%98%EC%A2%85%20%EC%A4%91%EA%B3%84%EC%A0%90%20%EB%85%B8%EC%9B%90%EA%B5%AC
트리플베이글 신사점,베이커리,서울특별시 은평구 신사동 114-41,신사동,은평구,37.60922,126.91234,4.3,"플레인베이글, 에브리씽베이글, 크림치즈",09:00-21:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%ED%8A%B8%EB%A6%AC%ED%94%8C%EB%B2%A0%EC%9D%B4%EA%B8%80%20%EC%8B%A0%EC%82%AC%EC%A0%90%20%EC%9D%80%ED%8F%89%EA%B5%AC
빈브라더스 남가점,카페,서울특별시 서대문구 남가좌동 91-33,남가좌동,서대문구,37.58621,126.93899,4.1,"시그니처커피, 스콘, 케이크",10:00-22:00,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%EB%B9%88%EB%B8%8C%EB%9D%BC%EB%8D%94%EC%8A%A4%20%EB%82%A8%EA%B0%80%EC%A0%90%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
르빵 인사점,베이커리,서울특별시 종로구 인사동 15-24,인사동,종로구,37.56845,126.97825,4.3,"밤식빵, 소금빵, 크루아상",09:00-21:00,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%EB%B9%B5%20%EC%9D%B8%EC%82%AC%EC%A0%90%20%EC%A2%85%EB%A1%9C%EA%B5%AC
파리바게트 장충점,베이커리,서울특별시 중구 장충동 24-40,장충동,중구,37.55334,127.00614,4.5,"케이크, 크루아상, 식빵",07:00-22:00,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%EB%A6%AC%EB%B0%94%EA%B2%8C%ED%8A%B8%20%EC%9E%A5%EC%B6%A9%EC%A0%90%20%EC%A4%91%EA%B5%AC
뚜레쥬르 영등점,베이커리,서울특별시 영등포구 영등포동 142-48,영등포동,영등포구,37.52617,126.89541,4.1,"케이크, 단팥빵, 소금빵",08:00-22:00,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%EB%9A%9C%EB%A0%88%EC%A5%AC%EB%A5%B4%20%EC%98%81%EB%93%B1%EC%A0%90%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
아티장베이커스 노량점,베이커리,서울특별시 동작구 노량진동 167-13,노량진동,동작구,37.51119,126.94674,4.3,"천연발효빵, 바게트, 치아바타",09:00-21:00,,https://images.unsplash.com/photo-1509440159596-0249088772ff?w=400&q=80,https://map.naver.com/v5/search/%EC%95%84%ED%8B%B0%EC%9E%A5%EB%B2%A0%EC%9D%B4%EC%BB%A4%EC%8A%A4%20%EB%85%B8%EB%9F%89%EC%A0%90%20%EB%8F%99%EC%9E%91%EA%B5%AC
커피몽타주 봉천점,카페,서울특별시 관악구 봉천동 16-29,봉천동,관악구,37.48062,126.95143,4.1,"핸드드립커피, 에스프레소",11:00-21:00,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EC%BB%A4%ED%94%BC%EB%AA%BD%ED%83%80%EC%A3%BC%20%EB%B4%89%EC%B2%9C%EC%A0%90%20%EA%B4%80%EC%95%85%EA%B5%AC
런던베이글뮤지엄 마곡점,베이커리,서울특별시 강서구 마곡동 183-6,마곡동,강서구,37.55836,126.8576,4.5,"베이글, 크림치즈베이글, 에브리씽베이글",09:00-21:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%EB%9F%B0%EB%8D%98%EB%B2%A0%EC%9D%B4%EA%B8%80%EB%AE%A4%EC%A7%80%EC%97%84%20%EB%A7%88%EA%B3%A1%EC%A0%90%20%EA%B0%95%EC%84%9C%EA%B5%AC
노티드 도넛 목동점,베이커리,서울특별시 양천구 목동 182-29,목동,양천구,37.52051,126.85554,4.4,"크림도넛, 레몬도넛, 초코도넛",09:00-22:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EB%85%B8%ED%8B%B0%EB%93%9C%20%EB%8F%84%EB%84%9B%20%EB%AA%A9%EB%8F%99%EC%A0%90%20%EC%96%91%EC%B2%9C%EA%B5%AC
자연도소금빵 신사점,베이커리,서울특별시 강남구 신사동 94-24,신사동,강남구,37.51778,127.04994,4.3,"소금빵, 버터크림빵, 크루아상",08:00-20:00,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EC%9E%90%EC%97%B0%EB%8F%84%EC%86%8C%EA%B8%88%EB%B9%B5%20%EC%8B%A0%EC%82%AC%EC%A0%90%20%EA%B0%95%EB%82%A8%EA%B5%AC
밀도 잠원점,베이커리,서울특별시 서초구 잠원동 174-39,잠원동,서초구,37.4809,127.03929,4.1,"식빵, 크루아상, 소금버터롤",08:00-20:00,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%EB%B0%80%EB%8F%84%20%EC%9E%A0%EC%9B%90%EC%A0%90%20%EC%84%9C%EC%B4%88%EA%B5%AC
블루보틀커피 잠실점,카페,서울특별시 송파구 잠실동 17-22,잠실동,송파구,37.52144,127.10944,4.1,"뉴올리언스, 콜드브루, 라떼",08:00-21:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EB%B8%94%EB%A3%A8%EB%B3%B4%ED%8B%80%EC%BB%A4%ED%94%BC%20%EC%9E%A0%EC%8B%A4%EC%A0%90%20%EC%86%A1%ED%8C%8C%EA%B5%AC
어니언 천호점,카페/베이커리,서울특별시 강동구 천호동 65-47,천호동,강동구,37.53149,127.12108,4.6,"팡도르, 소금빵, 반찬빵",10:00-21:00,,https://images.unsplash.com/photo-1571877227200-a0d98ea607e9?w=400&q=80,https://map.naver.com/v5/search/%EC%96%B4%EB%8B%88%EC%96%B8%20%EC%B2%9C%ED%98%B8%EC%A0%90%20%EA%B0%95%EB%8F%99%EA%B5%AC
프릳츠 성산점,카페/베이커리,서울특별시 마포구 성산동 39-22,성산동,마포구,37.56545,126.91066,4.1,"핸드드립커피, 크루아상, 식빵",07:00-21:00,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%ED%94%84%EB%A6%B3%EC%B8%A0%20%EC%84%B1%EC%82%B0%EC%A0%90%20%EB%A7%88%ED%8F%AC%EA%B5%AC
폴바셋 청파점,카페,서울특별시 용산구 청파동 90-20,청파동,용산구,37.53439,126.98179,4.6,"라떼, 소프트아이스크림, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%ED%8F%B4%EB%B0%94%EC%85%8B%20%EC%B2%AD%ED%8C%8C%EC%A0%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
투썸플레이스 옥수점,카페,서울특별시 성동구 옥수동 153-46,옥수동,성동구,37.56806,127.03411,4.1,"딸기생크림케이크, 라떼, 스콘",08:00-23:00,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4%20%EC%98%A5%EC%88%98%EC%A0%90%20%EC%84%B1%EB%8F%99%EA%B5%AC
카페 레이어드 광장점,카페/베이커리,서울특별시 광진구 광장동 85-9,광장동,광진구,37.53393,127.07924,4.6,"스콘, 케이크, 얼그레이라떼",11:00-22:00,,https://images.unsplash.com/photo-1622253692010-333f2da6031d?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%A0%88%EC%9D%B4%EC%96%B4%EB%93%9C%20%EA%B4%91%EC%9E%A5%EC%A0%90%20%EA%B4%91%EC%A7%84%EA%B5%AC
테라로사 청량점,카페,서울특별시 동대문구 청량리동 176-34,청량리동,동대문구,37.57927,127.05033,4.1,"스페셜티커피, 스콘, 케이크",08:00-22:00,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%ED%85%8C%EB%9D%BC%EB%A1%9C%EC%82%AC%20%EC%B2%AD%EB%9F%89%EC%A0%90%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
앤트러사이트 묵동점,카페,서울특별시 중랑구 묵동 93-2,묵동,중랑구,37.6098,127.09066,4.3,"스페셜티커피, 구움과자",10:00-22:00,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EC%95%A4%ED%8A%B8%EB%9F%AC%EC%82%AC%EC%9D%B4%ED%8A%B8%20%EB%AC%B5%EB%8F%99%EC%A0%90%20%EC%A4%91%EB%9E%91%EA%B5%AC
오월의종 길음점,베이커리,서울특별시 성북구 길음동 88-50,길음동,성북구,37.58481,127.02753,4.4,"천연발효빵, 바게트, 소금빵",09:00-20:00,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%EC%98%A4%EC%9B%94%EC%9D%98%EC%A2%85%20%EA%B8%B8%EC%9D%8C%EC%A0%90%20%EC%84%B1%EB%B6%81%EA%B5%AC
트리플베이글 미아점,베이커리,서울특별시 강북구 미아동 40-5,미아동,강북구,37.63221,127.0377,4.3,"플레인베이글, 에브리씽베이글, 크림치즈",09:00-21:00,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%ED%8A%B8%EB%A6%AC%ED%94%8C%EB%B2%A0%EC%9D%B4%EA%B8%80%20%EB%AF%B8%EC%95%84%EC%A0%90%20%EA%B0%95%EB%B6%81%EA%B5%AC
빈브라더스 도봉점,카페,서울특별시 도봉구 도봉동 198-35,도봉동,도봉구,37.67707,127.03753,4.6,"시그니처커피, 스콘, 케이크",10:00-22:00,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%EB%B9%88%EB%B8%8C%EB%9D%BC%EB%8D%94%EC%8A%A4%20%EB%8F%84%EB%B4%89%EC%A0%90%20%EB%8F%84%EB%B4%89%EA%B5%AC
르빵 공릉점,베이커리,서울특별시 노원구 공릉동 87-50,공릉동,노원구,37.66351,127.04571,4.5,"밤식빵, 소금빵, 크루아상",09:00-21:00,,https://images.unsplash.com/photo-1549931319-a545dcf3bc7c?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%EB%B9%B5%20%EA%B3%B5%EB%A6%89%EC%A0%90%20%EB%85%B8%EC%9B%90%EA%B5%AC
파리바게트 녹번점,베이커리,서울특별시 은평구 녹번동 42-12,녹번동,은평구,37.60875,126.91974,4.6,"케이크, 크루아상, 식빵",07:00-22:00,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%EB%A6%AC%EB%B0%94%EA%B2%8C%ED%8A%B8%20%EB%85%B9%EB%B2%88%EC%A0%90%20%EC%9D%80%ED%8F%89%EA%B5%AC
뚜레쥬르 홍은점,베이커리,서울특별시 서대문구 홍은동 43-47,홍은동,서대문구,37.58561,126.94422,4.4,"케이크, 단팥빵, 소금빵",08:00-22:00,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EB%9A%9C%EB%A0%88%EC%A5%AC%EB%A5%B4%20%ED%99%8D%EC%9D%80%EC%A0%90%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
