name,category,address,neighborhood,gu,latitude,longitude,rating,signature_menu,hours,phone,instagram,img,naver_url
카페 달콤 9호점,디저트,서울특별시 종로구 가회동 200-31,가회동,종로구,37.5773,126.9929,4.5,"과일타르트, 젤라또, 크레이프",08:00-21:00,02-490-7349,,https://images.unsplash.com/photo-1578985545062-69928b1d9587?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EB%8B%AC%EC%BD%A4%209%ED%98%B8%EC%A0%90%20%EC%A2%85%EB%A1%9C%EA%B5%AC
미소 케이크 2호점,베이커리,서울특별시 강남구 삼성동 227-29,삼성동,강남구,37.5123,127.0341,4.6,"천연발효빵, 치아바타, 포카차",11:00-22:00,02-659-4218,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%EB%AF%B8%EC%86%8C%20%EC%BC%80%EC%9D%B4%ED%81%AC%202%ED%98%B8%EC%A0%90%20%EA%B0%95%EB%82%A8%EA%B5%AC
온기 빵집,디저트,서울특별시 동대문구 청량리 96-23,청량리,동대문구,37.5881,127.0406,4.1,"빙수, 떡, 아이스크림",08:00-20:00,02-385-5329,,https://images.unsplash.com/photo-1519915028121-7d3463d20b13?w=400&q=80,https://map.naver.com/v5/search/%EC%98%A8%EA%B8%B0%20%EB%B9%B5%EC%A7%91%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
꽃향기 카페,카페,서울특별시 강동구 암사동 239-20,암사동,강동구,37.5202,127.1479,4.1,"스페셜티커피, 티라미수, 마카롱",11:00-22:00,02-963-5934,,https://images.unsplash.com/photo-1442512595331-e89e73853f31?w=400&q=80,https://map.naver.com/v5/search/%EA%BD%83%ED%96%A5%EA%B8%B0%20%EC%B9%B4%ED%8E%98%20%EA%B0%95%EB%8F%99%EA%B5%AC
르 창문,카페,서울특별시 영등포구 영등포동 270-29,영등포동,영등포구,37.5367,126.9146,4.3,"스페셜티커피, 티라미수, 마카롱",08:00-20:00,02-656-9798,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EC%B0%BD%EB%AC%B8%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
구름 케이크,베이커리,서울특별시 광진구 건대입구 170-47,건대입구,광진구,37.5348,127.0915,4.8,"마카롱, 케이크, 피낭시에",07:00-21:00,02-943-1144,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EA%B5%AC%EB%A6%84%20%EC%BC%80%EC%9D%B4%ED%81%AC%20%EA%B4%91%EC%A7%84%EA%B5%AC
베이커리 달콤,디저트,서울특별시 동대문구 청량리 125-6,청량리,동대문구,37.5865,127.0466,4.2,"과일타르트, 젤라또, 크레이프",08:00-20:00,02-362-9851,,https://images.unsplash.com/photo-1565958011703-44f9829ba187?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EB%8B%AC%EC%BD%A4%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
파티스리 여름,베이커리/디저트,서울특별시 동작구 이수동 229-63,이수동,동작구,37.4653,126.9939,4.4,"천연발효빵, 치아바타, 포카차",09:00-20:00,02-626-2349,,https://images.unsplash.com/photo-1519915028121-7d3463d20b13?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EC%97%AC%EB%A6%84%20%EB%8F%99%EC%9E%91%EA%B5%AC
베이커리 꽃향기,카페,서울특별시 영등포구 선유도 108-28,선유도,영등포구,37.5339,126.9117,4.2,"아메리카노, 라떼, 케이크",10:00-22:00,02-650-8130,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EA%BD%83%ED%96%A5%EA%B8%B0%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
베이커리 별빛,디저트,서울특별시 강남구 대치동 20-12,대치동,강남구,37.4872,127.0183,4.5,"팬케이크, 와플, 크레이프",07:00-21:00,02-172-4729,,https://images.unsplash.com/photo-1559620192-032c4bc4674e?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EB%B3%84%EB%B9%9B%20%EA%B0%95%EB%82%A8%EA%B5%AC
파티스리 여유,디저트,서울특별시 은평구 연신내 222-41,연신내,은평구,37.6005,126.9282,4.1,"초코분수, 아이스크림, 마카롱",11:00-22:00,02-164-1745,,https://images.unsplash.com/photo-1578985545062-69928b1d9587?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EC%97%AC%EC%9C%A0%20%EC%9D%80%ED%8F%89%EA%B5%AC
베이커리 달콤 3호점,베이커리/디저트,서울특별시 노원구 중계동 145-57,중계동,노원구,37.6304,127.0747,4.1,"크루아상, 소금빵, 바게트",10:00-20:00,02-260-9740,,https://images.unsplash.com/photo-1565958011703-44f9829ba187?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EB%8B%AC%EC%BD%A4%203%ED%98%B8%EC%A0%90%20%EB%85%B8%EC%9B%90%EA%B5%AC
달빛 빵집 8호점,디저트,서울특별시 영등포구 영등포동 153-48,영등포동,영등포구,37.5367,126.8993,4.3,"화과자, 전통한과, 약과",09:00-21:00,02-142-1082,,https://images.unsplash.com/photo-1519915028121-7d3463d20b13?w=400&q=80,https://map.naver.com/v5/search/%EB%8B%AC%EB%B9%9B%20%EB%B9%B5%EC%A7%91%208%ED%98%B8%EC%A0%90%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC
골목길 브레드,베이커리/디저트,서울특별시 은평구 응암동 157-27,응암동,은평구,37.6224,126.9351,4.6,"크루아상, 소금빵, 바게트",10:00-22:00,02-522-9397,,https://images.unsplash.com/photo-1563805042-7684c019e1cb?w=400&q=80,https://map.naver.com/v5/search/%EA%B3%A8%EB%AA%A9%EA%B8%B8%20%EB%B8%8C%EB%A0%88%EB%93%9C%20%EC%9D%80%ED%8F%89%EA%B5%AC
꽃향기 카페 4호점,카페/베이커리,서울특별시 강서구 가양동 59-24,가양동,강서구,37.5601,126.838,4.1,"핸드드립커피, 스콘, 마들렌",07:00-21:00,02-572-2198,,https://images.unsplash.com/photo-1506459225024-1428097a7e18?w=400&q=80,https://map.naver.com/v5/search/%EA%BD%83%ED%96%A5%EA%B8%B0%20%EC%B9%B4%ED%8E%98%204%ED%98%B8%EC%A0%90%20%EA%B0%95%EC%84%9C%EA%B5%AC
파티스리 하늘,베이커리,서울특별시 양천구 목동 250-43,목동,양천구,37.5227,126.8721,4.4,"천연발효빵, 치아바타, 포카차",09:00-21:00,02-391-2143,,https://images.unsplash.com/photo-1555507036-ab1f4038808a?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%ED%95%98%EB%8A%98%20%EC%96%91%EC%B2%9C%EA%B5%AC
미소 빵집 9호점,베이커리/디저트,서울특별시 동대문구 이문동 300-20,이문동,동대문구,37.583,127.0479,4.6,"마카롱, 케이크, 피낭시에",08:00-20:00,02-272-1079,,https://images.unsplash.com/photo-1565958011703-44f9829ba187?w=400&q=80,https://map.naver.com/v5/search/%EB%AF%B8%EC%86%8C%20%EB%B9%B5%EC%A7%91%209%ED%98%B8%EC%A0%90%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
오후 베이커리 5호점,카페/베이커리,서울특별시 성북구 정릉동 170-62,정릉동,성북구,37.6079,126.9898,4.5,"핸드드립커피, 스콘, 마들렌",10:00-20:00,02-664-2783,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%EC%98%A4%ED%9B%84%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%205%ED%98%B8%EC%A0%90%20%EC%84%B1%EB%B6%81%EA%B5%AC
골목길 카페,베이커리,서울특별시 용산구 청파동 101-34,청파동,용산구,37.541,127.0008,4.2,"천연발효빵, 치아바타, 포카차",08:00-21:00,02-969-9309,,https://images.unsplash.com/photo-1619096252214-ef06c45683e3?w=400&q=80,https://map.naver.com/v5/search/%EA%B3%A8%EB%AA%A9%EA%B8%B8%20%EC%B9%B4%ED%8E%98%20%EC%9A%A9%EC%82%B0%EA%B5%AC
카페 테라스,베이커리/디저트,서울특별시 강동구 암사동 19-71,암사동,강동구,37.5268,127.1468,4.8,"식빵, 단팥빵, 크림빵",10:00-21:00,02-474-7430,,https://images.unsplash.com/photo-1559620192-032c4bc4674e?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%ED%85%8C%EB%9D%BC%EC%8A%A4%20%EA%B0%95%EB%8F%99%EA%B5%AC
테라스 빵집,카페/디저트,서울특별시 노원구 상계동 262-12,상계동,노원구,37.6309,127.0651,4.4,"콜드브루, 초코무스, 타르트",11:00-22:00,02-800-3717,,https://images.unsplash.com/photo-1488477181946-6428a0291777?w=400&q=80,https://map.naver.com/v5/search/%ED%85%8C%EB%9D%BC%EC%8A%A4%20%EB%B9%B5%EC%A7%91%20%EB%85%B8%EC%9B%90%EA%B5%AC
카페드 달빛,베이커리,서울특별시 동대문구 청량리 290-19,청량리,동대문구,37.5881,127.0515,4.6,"천연발효빵, 치아바타, 포카차",08:00-21:00,02-324-8989,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%EB%8B%AC%EB%B9%9B%20%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC
하늘 빵집 6호점,카페,서울특별시 광진구 건대입구 266-47,건대입구,광진구,37.5376,127.0905,4.1,"핸드드립커피, 스콘, 마들렌",08:00-21:00,02-764-6309,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%ED%95%98%EB%8A%98%20%EB%B9%B5%EC%A7%91%206%ED%98%B8%EC%A0%90%20%EA%B4%91%EC%A7%84%EA%B5%AC
베이커리 언덕 6호점,베이커리/디저트,서울특별시 양천구 신월동 90-49,신월동,양천구,37.5316,126.863,4.2,"천연발효빵, 치아바타, 포카차",07:00-21:00,02-357-7165,,https://images.unsplash.com/photo-1563805042-7684c019e1cb?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EC%96%B8%EB%8D%95%206%ED%98%B8%EC%A0%90%20%EC%96%91%EC%B2%9C%EA%B5%AC
언덕 빵집 8호점,카페/디저트,서울특별시 광진구 구의동 4-65,구의동,광진구,37.5525,127.0762,4.4,"라떼, 와플, 생크림케이크",09:00-21:00,02-626-5600,,https://images.unsplash.com/photo-1486427944299-d1955d23e34d?w=400&q=80,https://map.naver.com/v5/search/%EC%96%B8%EB%8D%95%20%EB%B9%B5%EC%A7%91%208%ED%98%B8%EC%A0%90%20%EA%B4%91%EC%A7%84%EA%B5%AC
별빛 빵집 4호점,베이커리/디저트,서울특별시 서대문구 충정로 118-54,충정로,서대문구,37.5673,126.9436,4.8,"크루아상, 소금빵, 바게트",10:00-20:00,02-590-4452,,https://images.unsplash.com/photo-1578985545062-69928b1d9587?w=400&q=80,https://map.naver.com/v5/search/%EB%B3%84%EB%B9%9B%20%EB%B9%B5%EC%A7%91%204%ED%98%B8%EC%A0%90%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
꽃향기 브레드,베이커리,서울특별시 성북구 성북동 66-74,성북동,성북구,37.6118,126.983,4.1,"크루아상, 소금빵, 바게트",11:00-22:00,02-250-1916,,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?w=400&q=80,https://map.naver.com/v5/search/%EA%BD%83%ED%96%A5%EA%B8%B0%20%EB%B8%8C%EB%A0%88%EB%93%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC
저녁 카페 4호점,베이커리/디저트,서울특별시 동작구 이수동 10-37,이수동,동작구,37.4924,126.9735,4.8,"천연발효빵, 치아바타, 포카차",10:00-20:00,02-274-4594,,https://images.unsplash.com/photo-1519915028121-7d3463d20b13?w=400&q=80,https://map.naver.com/v5/search/%EC%A0%80%EB%85%81%20%EC%B9%B4%ED%8E%98%204%ED%98%B8%EC%A0%90%20%EB%8F%99%EC%9E%91%EA%B5%AC
골목길 케이크 4호점,베이커리/디저트,서울특별시 강동구 천호동 136-22,천호동,강동구,37.5407,127.1303,4.8,"천연발효빵, 치아바타, 포카차",11:00-22:00,02-704-2127,,https://images.unsplash.com/photo-1563805042-7684c019e1cb?w=400&q=80,https://map.naver.com/v5/search/%EA%B3%A8%EB%AA%A9%EA%B8%B8%20%EC%BC%80%EC%9D%B4%ED%81%AC%204%ED%98%B8%EC%A0%90%20%EA%B0%95%EB%8F%99%EA%B5%AC
향기 빵집 8호점,카페,서울특별시 중구 명동 268-65,명동,중구,37.5665,126.9958,4.2,"핸드드립커피, 스콘, 마들렌",10:00-21:00,02-587-1639,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%ED%96%A5%EA%B8%B0%20%EB%B9%B5%EC%A7%91%208%ED%98%B8%EC%A0%90%20%EC%A4%91%EA%B5%AC
카페드 골목,카페/디저트,서울특별시 종로구 삼청동 277-1,삼청동,종로구,37.5889,126.9922,4.7,"핸드드립커피, 스콘, 마들렌",07:00-21:00,02-530-7068,,https://images.unsplash.com/photo-1488477181946-6428a0291777?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%EA%B3%A8%EB%AA%A9%20%EC%A2%85%EB%A1%9C%EA%B5%AC
카페 언덕,카페/디저트,서울특별시 성북구 성북동 180-76,성북동,성북구,37.6181,127.0062,4.2,"라떼, 와플, 생크림케이크",08:00-20:00,02-237-5170,,https://images.unsplash.com/photo-1464349095431-e9a21285b5f3?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%20%EC%96%B8%EB%8D%95%20%EC%84%B1%EB%B6%81%EA%B5%AC
르 새벽 3호점,카페/베이커리,서울특별시 노원구 월계동 3-1,월계동,노원구,37.6363,127.0535,4.1,"핸드드립커피, 스콘, 마들렌",08:00-20:00,02-770-4365,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EC%83%88%EB%B2%BD%203%ED%98%B8%EC%A0%90%20%EB%85%B8%EC%9B%90%EA%B5%AC
여유 베이커리 7호점,카페/디저트,서울특별시 종로구 계동 130-34,계동,종로구,37.5876,126.9817,4.6,"콜드브루, 초코무스, 타르트",11:00-22:00,02-382-7511,,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=400&q=80,https://map.naver.com/v5/search/%EC%97%AC%EC%9C%A0%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%207%ED%98%B8%EC%A0%90%20%EC%A2%85%EB%A1%9C%EA%B5%AC
여유 빵집 9호점,베이커리/디저트,서울특별시 서대문구 충정로 248-33,충정로,서대문구,37.5727,126.9393,4.7,"천연발효빵, 치아바타, 포카차",10:00-21:00,02-975-2951,,https://images.unsplash.com/photo-1559620192-032c4bc4674e?w=400&q=80,https://map.naver.com/v5/search/%EC%97%AC%EC%9C%A0%20%EB%B9%B5%EC%A7%91%209%ED%98%B8%EC%A0%90%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
추억 빵집 4호점,베이커리/디저트,서울특별시 종로구 가회동 174-71,가회동,종로구,37.5804,126.9895,4.1,"타르트, 에클레어, 마들렌",10:00-21:00,02-498-1086,,https://images.unsplash.com/photo-1578985545062-69928b1d9587?w=400&q=80,https://map.naver.com/v5/search/%EC%B6%94%EC%96%B5%20%EB%B9%B5%EC%A7%91%204%ED%98%B8%EC%A0%90%20%EC%A2%85%EB%A1%9C%EA%B5%AC
베이커리 별빛 9호점,카페,서울특별시 도봉구 방학동 135-29,방학동,도봉구,37.6641,127.0463,4.7,"아메리카노, 라떼, 케이크",08:00-20:00,02-728-9536,,https://images.unsplash.com/photo-1495474472287-4d71bcdd2085?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EB%B3%84%EB%B9%9B%209%ED%98%B8%EC%A0%90%20%EB%8F%84%EB%B4%89%EA%B5%AC
파티스리 골목길,디저트,서울특별시 마포구 망원동 225-2,망원동,마포구,37.5491,126.9287,4.5,"초코분수, 아이스크림, 마카롱",10:00-22:00,02-134-9364,,https://images.unsplash.com/photo-1519915028121-7d3463d20b13?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EA%B3%A8%EB%AA%A9%EA%B8%B8%20%EB%A7%88%ED%8F%AC%EA%B5%AC
카페드 새벽,디저트,서울특별시 도봉구 도봉동 185-31,도봉동,도봉구,37.6727,127.0573,4.2,"빙수, 떡, 아이스크림",11:00-21:00,02-898-7544,,https://images.unsplash.com/photo-1563805042-7684c019e1cb?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%EC%83%88%EB%B2%BD%20%EB%8F%84%EB%B4%89%EA%B5%AC
감성 베이커리 8호점,베이커리/디저트,서울특별시 강동구 천호동 36-12,천호동,강동구,37.5355,127.1418,4.6,"크루아상, 소금빵, 바게트",09:00-20:00,02-935-5530,,https://images.unsplash.com/photo-1559620192-032c4bc4674e?w=400&q=80,https://map.naver.com/v5/search/%EA%B0%90%EC%84%B1%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%208%ED%98%B8%EC%A0%90%20%EA%B0%95%EB%8F%99%EA%B5%AC
골목길 빵집,카페/디저트,서울특별시 성동구 금호동 3-34,금호동,성동구,37.5353,127.0442,4.2,"콜드브루, 초코무스, 타르트",07:00-21:00,02-401-6570,,https://images.unsplash.com/photo-1488477181946-6428a0291777?w=400&q=80,https://map.naver.com/v5/search/%EA%B3%A8%EB%AA%A9%EA%B8%B8%20%EB%B9%B5%EC%A7%91%20%EC%84%B1%EB%8F%99%EA%B5%AC
베이커리 골목,베이커리/디저트,서울특별시 양천구 신월동 227-49,신월동,양천구,37.5289,126.8751,4.6,"마카롱, 케이크, 피낭시에",10:00-20:00,02-797-8548,,https://images.unsplash.com/photo-1565958011703-44f9829ba187?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EA%B3%A8%EB%AA%A9%20%EC%96%91%EC%B2%9C%EA%B5%AC
여름 브레드 9호점,카페,서울특별시 종로구 북촌 113-30,북촌,종로구,37.586,126.9814,4.6,"라떼, 와플, 생크림케이크",07:00-21:00,02-648-1159,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EC%97%AC%EB%A6%84%20%EB%B8%8C%EB%A0%88%EB%93%9C%209%ED%98%B8%EC%A0%90%20%EC%A2%85%EB%A1%9C%EA%B5%AC
파티스리 오후,카페/디저트,서울특별시 노원구 공릉동 39-71,공릉동,노원구,37.6469,127.0643,4.6,"스페셜티커피, 티라미수, 마카롱",10:00-22:00,02-687-5408,,https://images.unsplash.com/photo-1567620905732-2d1ec7ab7445?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EC%98%A4%ED%9B%84%20%EB%85%B8%EC%9B%90%EA%B5%AC
초록 카페,베이커리,서울특별시 관악구 신림동 136-27,신림동,관악구,37.4759,126.938,4.6,"식빵, 단팥빵, 크림빵",10:00-21:00,02-897-2747,,https://images.unsplash.com/photo-1509440159596-0249088772ff?w=400&q=80,https://map.naver.com/v5/search/%EC%B4%88%EB%A1%9D%20%EC%B9%B4%ED%8E%98%20%EA%B4%80%EC%95%85%EA%B5%AC
베이커리 구름 9호점,베이커리/디저트,서울특별시 도봉구 도봉동 247-48,도봉동,도봉구,37.6716,127.0428,4.5,"크루아상, 소금빵, 바게트",10:00-20:00,02-287-9374,,https://images.unsplash.com/photo-1578985545062-69928b1d9587?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EA%B5%AC%EB%A6%84%209%ED%98%B8%EC%A0%90%20%EB%8F%84%EB%B4%89%EA%B5%AC
파티스리 감성 5호점,카페,서울특별시 강동구 천호동 217-62,천호동,강동구,37.5472,127.121,4.6,"콜드브루, 초코무스, 타르트",08:00-20:00,02-981-3863,,https://images.unsplash.com/photo-1511920170033-f8396924c348?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EA%B0%90%EC%84%B1%205%ED%98%B8%EC%A0%90%20%EA%B0%95%EB%8F%99%EA%B5%AC
르 햇살 9호점,카페,서울특별시 송파구 잠실동 195-75,잠실동,송파구,37.499,127.0958,4.5,"핸드드립커피, 스콘, 마들렌",10:00-21:00,02-661-5306,,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%ED%96%87%EC%82%B4%209%ED%98%B8%EC%A0%90%20%EC%86%A1%ED%8C%8C%EA%B5%AC
아침 빵집 9호점,카페/베이커리,서울특별시 도봉구 방학동 256-55,방학동,도봉구,37.6593,127.049,4.6,"핸드드립커피, 스콘, 마들렌",09:00-20:00,02-974-7563,,https://images.unsplash.com/photo-1558303648-4b711e5f8e72?w=400&q=80,https://map.naver.com/v5/search/%EC%95%84%EC%B9%A8%20%EB%B9%B5%EC%A7%91%209%ED%98%B8%EC%A0%90%20%EB%8F%84%EB%B4%89%EA%B5%AC
파티스리 추억,베이커리,서울특별시 서대문구 홍제동 118-13,홍제동,서대문구,37.5646,126.9461,4.7,"천연발효빵, 치아바타, 포카차",08:00-20:00,02-300-3389,,https://images.unsplash.com/photo-1586444248902-2f64eddc8df5?w=400&q=80,https://map.naver.com/v5/search/%ED%8C%8C%ED%8B%B0%EC%8A%A4%EB%A6%AC%20%EC%B6%94%EC%96%B5%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
서울 카페 2호점,카페/디저트,서울특별시 서대문구 홍은동 265-69,홍은동,서대문구,37.5646,126.9456,4.5,"핸드드립커피, 스콘, 마들렌",11:00-21:00,02-675-1781,,https://images.unsplash.com/photo-1488477181946-6428a0291777?w=400&q=80,https://map.naver.com/v5/search/%EC%84%9C%EC%9A%B8%20%EC%B9%B4%ED%8E%98%202%ED%98%B8%EC%A0%90%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
바람 케이크 4호점,카페/베이커리,서울특별시 마포구 서교동 50-58,서교동,마포구,37.5653,126.9168,4.6,"라떼, 와플, 생크림케이크",07:00-21:00,02-670-5222,,https://images.unsplash.com/photo-1627308595171-d1b5d67129c4?w=400&q=80,https://map.naver.com/v5/search/%EB%B0%94%EB%9E%8C%20%EC%BC%80%EC%9D%B4%ED%81%AC%204%ED%98%B8%EC%A0%90%20%EB%A7%88%ED%8F%AC%EA%B5%AC
여름 베이커리,카페/베이커리,서울특별시 성북구 성북동 102-74,성북동,성북구,37.6113,126.9985,4.3,"콜드브루, 초코무스, 타르트",11:00-21:00,02-463-6326,,https://images.unsplash.com/photo-1571115177098-24ec42ed204d?w=400&q=80,https://map.naver.com/v5/search/%EC%97%AC%EB%A6%84%20%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EC%84%B1%EB%B6%81%EA%B5%AC
카페드 도시 9호점,베이커리/디저트,서울특별시 용산구 서빙고동 238-19,서빙고동,용산구,37.545,127.0012,4.6,"마카롱, 케이크, 피낭시에",08:00-20:00,02-746-7631,,https://images.unsplash.com/photo-1563805042-7684c019e1cb?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%EB%8F%84%EC%8B%9C%209%ED%98%B8%EC%A0%90%20%EC%9A%A9%EC%82%B0%EA%B5%AC
베이커리 구름 4호점,카페/베이커리,서울특별시 송파구 방이동 150-35,방이동,송파구,37.5142,127.0969,4.8,"스페셜티커피, 티라미수, 마카롱",09:00-20:00,02-865-9535,,https://images.unsplash.com/photo-1506459225024-1428097a7e18?w=400&q=80,https://map.naver.com/v5/search/%EB%B2%A0%EC%9D%B4%EC%BB%A4%EB%A6%AC%20%EA%B5%AC%EB%A6%84%204%ED%98%B8%EC%A0%90%20%EC%86%A1%ED%8C%8C%EA%B5%AC
르 여유 4호점,베이커리,서울특별시 서대문구 연희동 129-11,연희동,서대문구,37.5493,126.9339,4.2,"식빵, 단팥빵, 크림빵",09:00-21:00,02-999-8752,,https://images.unsplash.com/photo-1517433367423-c7e5b0f35086?w=400&q=80,https://map.naver.com/v5/search/%EB%A5%B4%20%EC%97%AC%EC%9C%A0%204%ED%98%B8%EC%A0%90%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC
카페드 겨울 2호점,카페,서울특별시 은평구 응암동 135-80,응암동,은평구,37.6047,126.9276,4.7,"아메리카노, 라떼, 케이크",11:00-21:00,02-334-5053,,https://images.unsplash.com/photo-1515823662972-da6a2e4d3002?w=400&q=80,https://map.naver.com/v5/search/%EC%B9%B4%ED%8E%98%EB%93%9C%20%EA%B2%A8%EC%9A%B8%202%ED%98%B8%EC%A0%90%20%EC%9D%80%ED%8F%89%EA%B5%AC
